signal_factor,n,seed,protocol,n_iter,variable,is_info,delta
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.032137803670092335
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.035557102251785544
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23961676387796316
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.002682821453993789
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.019938759327637
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.01204624062853199
2.0,128,5,DGP Realizations,100,$X_1$,True,0.28475679711380764
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.03576930841814541
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.04759550782234845
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.015495342490335684
2.0,128,5,DGP Realizations,100,$X_1$,True,0.16219559969531883
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.003678329325263796
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.03221671448300967
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.007392299232635402
2.0,128,5,DGP Realizations,100,$X_1$,True,0.17494573952135095
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.04633245882405923
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.18399184410552727
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.009044791530604002
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.007180926222527084
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2743197498581622
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.057605790177173155
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.00932576678558572
2.0,128,5,DGP Realizations,100,$X_1$,True,0.22187519082179463
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.04558719799050959
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.021640168432495166
2.0,128,5,DGP Realizations,100,$X_1$,True,0.27656915341231647
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.03074427725178186
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.013919845260699226
2.0,128,5,DGP Realizations,100,$X_1$,True,0.1441926545681791
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.0036969401893882647
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.022664428015870097
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.01911930122296246
2.0,128,5,DGP Realizations,100,$X_1$,True,0.31733264029140895
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.018491107942952834
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.002350173145076795
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.15227769662408486
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.022764423325266403
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.005277188089688245
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0204688843555898
2.0,128,5,DGP Realizations,100,$X_1$,True,0.3431480951798205
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.03920075524197175
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.03454365955607397
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23482913761630742
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.02044642724245538
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.04867190754706119
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.012326129659282259
2.0,128,5,DGP Realizations,100,$X_1$,True,0.28730349333207084
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.016614637509037244
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.024136935136912285
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.014224762954519576
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2750173281539634
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.019760074384309156
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.06393713596141648
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.024867531057591208
2.0,128,5,DGP Realizations,100,$X_1$,True,0.29792665535743756
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.03868850333694107
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.021952056398408804
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.14992630738126955
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.012586791355324145
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2807228979446452
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.007712311989534815
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.032041709936469154
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2208575296743529
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.02135171033728156
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0011924066462078997
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2088346187346104
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.03021648583088865
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.05527214083254517
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.09369379631441488
2.0,128,5,DGP Realizations,100,$X_1$,True,0.28091449662283496
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0008489807674689764
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.21375021651234039
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.07597883992036536
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23139251936411553
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.07754021040433479
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.000936228206509071
2.0,128,5,DGP Realizations,100,$X_1$,True,0.3284241829444474
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.023394459555919234
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0012738215711292078
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.27654771423579483
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.07910895456579992
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.028683590124185976
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23056663456245663
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0010417487663421099
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2602069941316689
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.024104018596266652
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.048187589568744915
2.0,128,5,DGP Realizations,100,$X_1$,True,0.3544193170432708
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.016095120295317678
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.02065082827255127
2.0,128,5,DGP Realizations,100,$X_1$,True,0.11869137056081058
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0037268106104901833
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.004441761643503739
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2832396610657706
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.0012023853769478343
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2064173689343689
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.0117396922506936
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.03256272134578175
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.14500160969895126
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.07250339098906844
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.008389320833916525
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23612514667873308
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0054882757663081705
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.06400227376789847
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.06228997927353008
2.0,128,5,DGP Realizations,100,$X_1$,True,0.20319195532624645
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.012962605594547316
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.005151664956291935
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23860590482140065
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.020542843198632088
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.008379369672566916
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.11554156001490412
2.0,128,5,DGP Realizations,100,$X_1$,True,0.1695901386915446
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.006934403202528028
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.004214129121007382
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.01726965490956278
2.0,128,5,DGP Realizations,100,$X_1$,True,0.21709685588647387
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.05978548040425169
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.024293649380420668
2.0,128,5,DGP Realizations,100,$X_1$,True,0.21255720566544456
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.004356093603014699
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.000603417386384475
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2390282405765236
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.04093032974626443
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.03418150565231848
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.032363249480146905
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2579622902389951
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.011568002588659088
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.027619998895153763
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2669355947368435
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.007759503615310859
2.0,128,5,DGP Realizations,100,$Z_3$,False,-1.2253801195516445e-05
2.0,128,5,DGP Realizations,100,$X_1$,True,0.1880437887486215
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.02220134587772904
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.009003872840070759
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.22690333926194461
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0033925734252502338
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.030309748534122605
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.320469787823642
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.03504651436325101
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.011963121433358648
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.04318452926669192
2.0,128,5,DGP Realizations,100,$X_1$,True,0.19937037974317873
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0001683895530772972
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.04824881065115427
2.0,128,5,DGP Realizations,100,$X_1$,True,0.21705261950598498
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.048571347917345964
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.034736258837662515
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.021386587641931243
2.0,128,5,DGP Realizations,100,$X_1$,True,0.3054153431381008
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0028312628369002724
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.04915114561594036
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.03637993679650808
2.0,128,5,DGP Realizations,100,$X_1$,True,0.24414015124606503
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.04030317797339622
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.31789165708406664
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.015721771018790687
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0026362309901029057
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.3518801833442671
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.039644241181186146
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.011347162055062032
2.0,128,5,DGP Realizations,100,$X_1$,True,0.35426576691727685
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.07999324383745288
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.034836443446280896
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.01843648300079348
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23492790102752759
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.01520504469289552
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.03758176579504946
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.31553259729903327
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.013610904006124969
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.023645544206870373
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.10081014299038626
2.0,128,5,DGP Realizations,100,$X_1$,True,0.17897188411218212
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0008394660500110618
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.043196606012481986
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.31477214255144004
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.02766163528761645
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.022889913133660844
2.0,128,5,DGP Realizations,100,$X_1$,True,0.1368475894632568
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.029683167998423965
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.10026826547345635
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.0016551458208646785
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2372625614161934
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.31635119278766943
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.009542445436029556
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.0070002412911143175
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23464529561214764
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.1883528478073897
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.01276062673899947
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.030728412797379256
2.0,128,5,DGP Realizations,100,$X_1$,True,0.17270623533282548
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.03568702892493958
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0474036763287482
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.22578439129855976
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.04841858303983981
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.004192982775273357
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.06718543260378151
2.0,128,5,DGP Realizations,100,$X_1$,True,0.10759285619322245
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.03218087269281167
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.04668712586731161
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2432891392434562
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.08559435914779945
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.0245375749913892
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.020354652910621773
2.0,128,5,DGP Realizations,100,$X_1$,True,0.24211054381532948
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.07651437563894659
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2043696629882552
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.03746263867926025
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.011577530735993324
2.0,128,5,DGP Realizations,100,$X_1$,True,0.27975101420124027
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.019503181216684595
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0013986909700314243
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.03921298530148842
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2141015222099396
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.021619320312975532
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.14976577061627605
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.01624611322742986
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.06828667454170745
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2096804439800406
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.09113594847361384
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0847186032682945
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.0057867659425547835
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2772340666898734
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0034084516718175806
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.019945704032889644
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.01559481689006148
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23208966090952776
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.029069312027918848
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.007208524981962228
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.04602327362481251
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2424979194107455
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.057332772800404275
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.049981989900418355
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2979626027556965
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.022035493766805914
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0029537228008433836
2.0,128,5,DGP Realizations,100,$X_1$,True,0.17045976063095347
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.040867437039493915
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.03321006248577296
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.005046001241942655
2.0,128,5,DGP Realizations,100,$X_1$,True,0.24875554718249404
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.06482789259073884
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.024558811015902737
2.0,128,5,DGP Realizations,100,$X_1$,True,0.23551094754489155
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.021645091841034247
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0
2.0,128,5,DGP Realizations,100,$Z_3$,False,-0.060272394466108103
2.0,128,5,DGP Realizations,100,$X_1$,True,0.3594446660418429
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.058753227942978103
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.026977703994887303
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.02931583733933385
2.0,128,5,DGP Realizations,100,$X_1$,True,0.268853200524499
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.04078054159587108
2.0,128,5,DGP Realizations,100,$Z_2$,False,-0.034778849466472916
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.24579118485669005
2.0,128,5,DGP Realizations,100,$Z_1$,False,-0.03309999968772637
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.0686576487999333
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,5,DGP Realizations,100,$X_1$,True,0.2646795032885223
2.0,128,5,DGP Realizations,100,$Z_1$,False,0.011408079957191397
2.0,128,5,DGP Realizations,100,$Z_2$,False,0.017019720619814827
2.0,128,5,DGP Realizations,100,$Z_3$,False,0.0
2.0,128,6,Bootstrap,100,$X_1$,True,0.31709794984033657
2.0,128,6,Bootstrap,100,$Z_1$,False,0.0979574583486551
2.0,128,6,Bootstrap,100,$Z_2$,False,0.15836497199327226
2.0,128,6,Bootstrap,100,$Z_3$,False,0.09273965809921592
2.0,128,6,Bootstrap,100,$X_1$,True,0.12254495470948146
2.0,128,6,Bootstrap,100,$Z_1$,False,0.06994307833664015
2.0,128,6,Bootstrap,100,$Z_2$,False,-0.009824638554888132
2.0,128,6,Bootstrap,100,$Z_3$,False,0.06555184279494064
2.0,128,6,Bootstrap,100,$X_1$,True,0.22799045207786506
2.0,128,6,Bootstrap,100,$Z_1$,False,0.025843699912145635
2.0,128,6,Bootstrap,100,$Z_2$,False,0.09613712984745604
2.0,128,6,Bootstrap,100,$Z_3$,False,0.10533000936169667
2.0,128,6,Bootstrap,100,$X_1$,True,0.2289884175493242
2.0,128,6,Bootstrap,100,$Z_1$,False,0.009089065792418971
2.0,128,6,Bootstrap,100,$Z_2$,False,0.13637507257134907
2.0,128,6,Bootstrap,100,$Z_3$,False,0.14496129234950939
2.0,128,6,Bootstrap,100,$X_1$,True,0.21194324119846075
2.0,128,6,Bootstrap,100,$Z_1$,False,0.02299017303987494
2.0,128,6,Bootstrap,100,$Z_2$,False,0.034270696761087294
2.0,128,6,Bootstrap,100,$Z_3$,False,0.14577728533724388
2.0,128,6,Bootstrap,100,$X_1$,True,0.31387361815649806
2.0,128,6,Bootstrap,100,$Z_1$,False,0.005278596293163407
2.0,128,6,Bootstrap,100,$Z_2$,False,0.052591142765956445
2.0,128,6,Bootstrap,100,$Z_3$,False,0.09314278850663138
2.0,128,6,Bootstrap,100,$X_1$,True,0.1397330052912804
2.0,128,6,Bootstrap,100,$Z_1$,False,0.08898818756143845
2.0,128,6,Bootstrap,100,$Z_2$,False,0.1277352176066815
2.0,128,6,Bootstrap,100,$Z_3$,False,0.08158194021079668
2.0,128,6,Bootstrap,100,$X_1$,True,0.1465341428146658
2.0,128,6,Bootstrap,100,$Z_1$,False,0.08918726456581494
2.0,128,6,Bootstrap,100,$Z_2$,False,0.10900279808194702
2.0,128,6,Bootstrap,100,$Z_3$,False,0.1083471837106127
2.0,128,6,Bootstrap,100,$X_1$,True,0.3347621098543363
2.0,128,6,Bootstrap,100,$Z_1$,False,0.18791784642324183
2.0,128,6,Bootstrap,100,$Z_2$,False,0.14872448803787863
2.0,128,6,Bootstrap,100,$Z_3$,False,0.16920721141660122
2.0,128,6,Bootstrap,100,$X_1$,True,0.20194474962919196
2.0,128,6,Bootstrap,100,$Z_1$,False,0.13383771077114526
2.0,128,6,Bootstrap,100,$Z_2$,False,0.17437386940364252
2.0,128,6,Bootstrap,100,$Z_3$,False,0.15446994254674262
2.0,128,6,Bootstrap,100,$X_1$,True,0.2926247857105344
2.0,128,6,Bootstrap,100,$Z_1$,False,0.09583445651124611
2.0,128,6,Bootstrap,100,$Z_2$,False,0.08958035799486108
2.0,128,6,Bootstrap,100,$Z_3$,False,0.1919900972449633
2.0,128,6,Bootstrap,100,$X_1$,True,0.2259911683122977
2.0,128,6,Bootstrap,100,$Z_1$,False,0.018741998975721597
2.0,128,6,Bootstrap,100,$Z_2$,False,0.08209648706869244
2.0,128,6,Bootstrap,100,$Z_3$,False,0.10392220244836414
2.0,128,6,Bootstrap,100,$X_1$,True,0.21137712292584632
2.0,128,6,Bootstrap,100,$Z_1$,False,-0.03451787104870263
2.0,128,6,Bootstrap,100,$Z_2$,False,0.00935709058290568
2.0,128,6,Bootstrap,100,$Z_3$,False,0.1277826681630745
2.0,128,6,Bootstrap,100,$X_1$,True,0.21605393840036768
2.0,128,6,Bootstrap,100,$Z_1$,False,-0.019202748206654352
2.0,128,6,Bootstrap,100,$Z_2$,False,0.071167553162371
2.0,128,6,Bootstrap,100,$Z_3$,False,0.15304199651505224
2.0,128,6,Bootstrap,100,$X_1$,True,0.2363164415779806
2.0,128,6,Bootstrap,100,$Z_1$,False,0.06927376036605404
2.0,128,6,Bootstrap,100,$Z_2$,False,0.19424101651431958
2.0,128,6,Bootstrap,100,$Z_3$,False,0.12392373443875071
2.0,128,6,Bootstrap,100,$X_1$,True,0.2501817854902355
2.0,128,6,Bootstrap,100,$Z_1$,False,0.07019988025038248
2.0,128,6,Bootstrap,100,$Z_2$,False,0.10442886725886469
2.0,128,6,Bootstrap,100,$Z_3$,False,0.08158712285212211
2.0,128,6,Bootstrap,100,$X_1$,True,0.16032632773282662
2.0,128,6,Bootstrap,100,$Z_1$,False,0.023819189303246002
2.0,128,6,Bootstrap,100,$Z_2$,False,0.02450751503425419
2.0,128,6,Bootstrap,100,$Z_3$,False,0.15951514038585834
2.0,128,6,Bootstrap,100,$X_1$,True,0.28414608675779895
2.0,128,6,Bootstrap,100,$Z_1$,False,0.04690517601788713
2.0,128,6,Bootstrap,100,$Z_2$,False,0.10838159966266936
2.0,128,6,Bootstrap,100,$Z_3$,False,0.1120729683134396
2.0,128,6,Bootstrap,100,$X_1$,True,0.25541115315594576
