context_feature,target_feature,context_idx,target_idx,repeat,fold,rmse_full,rmse_probe,delta_rmse
Z_noise2,X_causal,5,0,8,0,0.49887957558629964,0.5002677969326301,0.001388221346330487
Z_noise2,X_conf,5,1,8,0,0.439625734785663,0.4971098375414498,0.05748410275578675
Z_noise2,X_syn1,5,2,8,0,0.49962076349010087,0.5021281668011427,0.0025074033110418226
Z_noise2,X_syn2,5,3,8,0,0.498955242984446,0.4969991933896743,-0.0019560495947716916
Z_noise2,Z_noise1,5,4,8,0,0.5006881182437203,0.5008343201141703,0.00014620187045000232
Z_noise2,Z_noise3,5,6,8,0,0.49961741614309246,0.4980607652607546,-0.0015566508823378622
Z_noise3,X_causal,6,0,8,0,0.49981102065845856,0.4988741621081852,-0.0009368585502733673
Z_noise3,X_conf,6,1,8,0,0.44254283075367434,0.4960512486127481,0.05350841785907373
Z_noise3,X_syn1,6,2,8,0,0.4989066733237894,0.5006429736386512,0.0017363003148617717
Z_noise3,X_syn2,6,3,8,0,0.49882520737230907,0.4982665447153321,-0.0005586626569769604
Z_noise3,Z_noise1,6,4,8,0,0.5001000308427463,0.4987593588962529,-0.0013406719464934547
Z_noise3,Z_noise2,6,5,8,0,0.4989447417805626,0.4990994118616174,0.0001546700810547974
X_causal,X_conf,0,1,8,1,0.4489584291701949,0.4971575961280872,0.04819916695789228
X_causal,X_syn1,0,2,8,1,0.4987794095918017,0.4981338916070405,-0.0006455179847612014
X_causal,X_syn2,0,3,8,1,0.49856191335614436,0.4984571199679204,-0.0001047933882239449
X_causal,Z_noise1,0,4,8,1,0.4995726724713166,0.496392326955391,-0.003180345515925609
X_causal,Z_noise2,0,5,8,1,0.4965157006000049,0.49639941052968245,-0.00011629007032243344
X_causal,Z_noise3,0,6,8,1,0.4960462466593557,0.49646300475892313,0.00041675809956742693
X_conf,X_causal,1,0,8,1,0.4488028875808812,0.44662762180584825,-0.002175265775032964
X_conf,X_syn1,1,2,8,1,0.446552961559911,0.44723799294344274,0.0006850313835317645
X_conf,X_syn2,1,3,8,1,0.4496474061340688,0.45101206970333485,0.001364663569266067
X_conf,Z_noise1,1,4,8,1,0.450323041718589,0.44485080600647764,-0.005472235712111362
X_conf,Z_noise2,1,5,8,1,0.45012779513977463,0.4474062117592685,-0.002721583380506154
X_conf,Z_noise3,1,6,8,1,0.4485855473799554,0.4463154637449221,-0.002270083635033282
X_syn1,X_causal,2,0,8,1,0.49920378195470344,0.49757494860142054,-0.0016288333532828991
X_syn1,X_conf,2,1,8,1,0.4467145621270652,0.4969766960534959,0.05026213392643075
X_syn1,X_syn2,2,3,8,1,0.4697974312203677,0.5002501726351075,0.030452741414739803
X_syn1,Z_noise1,2,4,8,1,0.49864552490480113,0.498502032731295,-0.0001434921735061212
X_syn1,Z_noise2,2,5,8,1,0.4984123640862464,0.4972434553141193,-0.0011689087721271085
X_syn1,Z_noise3,2,6,8,1,0.4985878132859692,0.496866061642202,-0.0017217516437671998
X_syn2,X_causal,3,0,8,1,0.4983266758418336,0.4967420661791401,-0.0015846096626935258
X_syn2,X_conf,3,1,8,1,0.45045428791202585,0.49499021824037376,0.044535930328347906
X_syn2,X_syn1,3,2,8,1,0.47024671878484553,0.496703142113465,0.02645642332861947
X_syn2,Z_noise1,3,4,8,1,0.5003922733754842,0.4992246998170016,-0.0011675735584825708
X_syn2,Z_noise2,3,5,8,1,0.49898272527479137,0.49679772294981045,-0.0021850023249809225
X_syn2,Z_noise3,3,6,8,1,0.49744542049090806,0.49567503832202847,-0.0017703821688795918
Z_noise1,X_causal,4,0,8,1,0.49923711307431184,0.4979066933188162,-0.0013304197554956376
Z_noise1,X_conf,4,1,8,1,0.44942614329199093,0.49728392463337756,0.04785778134138663
Z_noise1,X_syn1,4,2,8,1,0.49838596653244555,0.4949224015731179,-0.0034635649593276474
Z_noise1,X_syn2,4,3,8,1,0.5001976843437116,0.495998411441932,-0.004199272901779572
Z_noise1,Z_noise2,4,5,8,1,0.4994115857403816,0.4943921976158801,-0.005019388124501478
Z_noise1,Z_noise3,4,6,8,1,0.5004091585470649,0.4970066907792127,-0.003402467767852191
Z_noise2,X_causal,5,0,8,1,0.4960685419217297,0.4989247141295223,0.002856172207792551
Z_noise2,X_conf,5,1,8,1,0.4503699825015404,0.4968631267910616,0.04649314428952117
Z_noise2,X_syn1,5,2,8,1,0.49873999947570885,0.4982584184281816,-0.0004815810475272686
Z_noise2,X_syn2,5,3,8,1,0.4988935893309456,0.4984687217149022,-0.0004248676160433784
Z_noise2,Z_noise1,5,4,8,1,0.49883323690594783,0.49955637000933306,0.0007231331033852317
Z_noise2,Z_noise3,5,6,8,1,0.49828938218580954,0.49690113112988116,-0.00138825105592838
Z_noise3,X_causal,6,0,8,1,0.4968830838973844,0.5012925750151749,0.004409491117790487
Z_noise3,X_conf,6,1,8,1,0.4483795872468744,0.4977489074969551,0.04936932025008073
Z_noise3,X_syn1,6,2,8,1,0.498930784398814,0.4950567143067194,-0.003874070092094617
Z_noise3,X_syn2,6,3,8,1,0.4979259805653454,0.4984275638104122,0.0005015832450667723
Z_noise3,Z_noise1,6,4,8,1,0.499956556319762,0.4980211409970378,-0.0019354153227241766
Z_noise3,Z_noise2,6,5,8,1,0.4971912449509795,0.49747809159815265,0.00028684664717315567
X_causal,X_conf,0,1,8,2,0.4365518500512054,0.49571197870311356,0.05916012865190817
X_causal,X_syn1,0,2,8,2,0.4961977334237925,0.49450423571876745,-0.0016934977050250266
X_causal,X_syn2,0,3,8,2,0.49407890900041707,0.49338118728956,-0.0006977217108570799
X_causal,Z_noise1,0,4,8,2,0.49450541562098144,0.4960778372699735,0.0015724216489920728
X_causal,Z_noise2,0,5,8,2,0.4925679807696537,0.49184072330737183,-0.0007272574622818606
X_causal,Z_noise3,0,6,8,2,0.4952831437592869,0.4964012454535398,0.0011181016942529154
X_conf,X_causal,1,0,8,2,0.4372399498110833,0.43460965411292246,-0.0026302956981608117
X_conf,X_syn1,1,2,8,2,0.43783344111852796,0.43843324369957193,0.0005998025810439733
X_conf,X_syn2,1,3,8,2,0.43284539626907725,0.44041330981135823,0.00756791354228098
X_conf,Z_noise1,1,4,8,2,0.4342130163237366,0.4362088956519614,0.0019958793282248144
X_conf,Z_noise2,1,5,8,2,0.43405099220652466,0.43697504794144576,0.002924055734921105
X_conf,Z_noise3,1,6,8,2,0.4375791801398468,0.4371066182478662,-0.00047256189198063847
X_syn1,X_causal,2,0,8,2,0.4969016324626175,0.4956147341516255,-0.0012868983109919907
X_syn1,X_conf,2,1,8,2,0.43727372368033224,0.4990956081809819,0.06182188450064968
X_syn1,X_syn2,2,3,8,2,0.4697015375202247,0.4966905887453189,0.026989051225094207
X_syn1,Z_noise1,2,4,8,2,0.49453159547491127,0.4957053711309211,0.0011737756560098456
X_syn1,Z_noise2,2,5,8,2,0.494437123748108,0.4953608157608649,0.0009236920127568826
X_syn1,Z_noise3,2,6,8,2,0.498303390344271,0.49680627579872866,-0.0014971145455423551
X_syn2,X_causal,3,0,8,2,0.493975887884438,0.496617287710998,0.002641399826559976
X_syn2,X_conf,3,1,8,2,0.43237114945924154,0.49679495476140717,0.06442380530216563
X_syn2,X_syn1,3,2,8,2,0.46950078047543903,0.49414095600403846,0.02464017552859943
X_syn2,Z_noise1,3,4,8,2,0.4930409496834161,0.4957151664941163,0.0026742168107001807
X_syn2,Z_noise2,3,5,8,2,0.4962515842358461,0.49318330148025613,-0.0030682827555899572
X_syn2,Z_noise3,3,6,8,2,0.4969107043600788,0.4971417012471532,0.00023099688707439725
Z_noise1,X_causal,4,0,8,2,0.49470798434043606,0.4913045882874656,-0.0034033960529704643
Z_noise1,X_conf,4,1,8,2,0.43439958576599896,0.494382936220993,0.05998335045499403
Z_noise1,X_syn1,4,2,8,2,0.4944026851621659,0.49232575428567166,-0.002076930876494243
Z_noise1,X_syn2,4,3,8,2,0.4925253612437149,0.492633189309672,0.00010782806595710515
Z_noise1,Z_noise2,4,5,8,2,0.4949264734522923,0.4925215280112506,-0.002404945441041695
Z_noise1,Z_noise3,4,6,8,2,0.4967174147533579,0.4967021259158145,-1.5288837543425693e-05
Z_noise2,X_causal,5,0,8,2,0.4924542177552626,0.49247124778731005,1.703003204744924e-05
Z_noise2,X_conf,5,1,8,2,0.434451676465693,0.4954570132137851,0.06100533674809211
Z_noise2,X_syn1,5,2,8,2,0.49423823479603046,0.4958994141993995,0.0016611794033690175
Z_noise2,X_syn2,5,3,8,2,0.4963655069192565,0.49796458586974607,0.001599078950489552
Z_noise2,Z_noise1,5,4,8,2,0.4944559986120047,0.49444627482515796,-9.723786846715932e-06
Z_noise2,Z_noise3,5,6,8,2,0.4977180604928823,0.49851817405386084,0.0008001135609785326
Z_noise3,X_causal,6,0,8,2,0.4949601559489368,0.49428247543628656,-0.0006776805126502139
Z_noise3,X_conf,6,1,8,2,0.43686311877945605,0.495856885847453,0.05899376706799697
Z_noise3,X_syn1,6,2,8,2,0.4980788760959752,0.49555027616870595,-0.002528599927269226
Z_noise3,X_syn2,6,3,8,2,0.49688749547147987,0.49693579392186255,4.829845038267777e-05
Z_noise3,Z_noise1,6,4,8,2,0.49581077736659535,0.4983611277777967,0.0025503504112013298
Z_noise3,Z_noise2,6,5,8,2,0.49761003033201545,0.49460910331163516,-0.003000927020380295
X_causal,X_conf,0,1,8,3,0.45403910875898085,0.4947360062012119,0.04069689744223104
X_causal,X_syn1,0,2,8,3,0.49736430752705685,0.49615941339394676,-0.0012048941331100904
X_causal,X_syn2,0,3,8,3,0.4958785684239202,0.5001772335421809,0.004298665118260714
X_causal,Z_noise1,0,4,8,3,0.4971576730688236,0.4975820071444947,0.0004243340756711067
X_causal,Z_noise2,0,5,8,3,0.49642169415395304,0.4947210525770193,-0.0017006415769337258
X_causal,Z_noise3,0,6,8,3,0.499335991607221,0.4959061518307578,-0.0034298397764631616
X_conf,X_causal,1,0,8,3,0.4535889327227675,0.4539357214684472,0.00034678874567967144
X_conf,X_syn1,1,2,8,3,0.45436051014203227,0.453022782700612,-0.0013377274414202445
X_conf,X_syn2,1,3,8,3,0.4562002267969351,0.4574985348840753,0.0012983080871402097
X_conf,Z_noise1,1,4,8,3,0.4514995891911352,0.45444029934023833,0.0029407101491031318
X_conf,Z_noise2,1,5,8,3,0.4552838962198016,0.45181300820512377,-0.00347088801467782
X_conf,Z_noise3,1,6,8,3,0.45895017454979753,0.45027133374158823,-0.008678840808209298
X_syn1,X_causal,2,0,8,3,0.49747076961240005,0.4977562960115766,0.0002855263991765611
X_syn1,X_conf,2,1,8,3,0.4538755000551408,0.4960502700954816,0.04217477004034076
X_syn1,X_syn2,2,3,8,3,0.4642204180510295,0.49816667761364913,0.03394625956261965
X_syn1,Z_noise1,2,4,8,3,0.4961309913731326,0.496717295602731,0.0005863042295983778
X_syn1,Z_noise2,2,5,8,3,0.49771005820407216,0.49330149282454083,-0.004408565379531326
X_syn1,Z_noise3,2,6,8,3,0.49752680390361986,0.497007883209579,-0.0005189206940408586
X_syn2,X_causal,3,0,8,3,0.4962089445385231,0.4983751537867666,0.0021662092482435114
X_syn2,X_conf,3,1,8,3,0.4563576866081772,0.4967863929551918,0.040428706347014565
X_syn2,X_syn1,3,2,8,3,0.4639775705829579,0.49678774896557554,0.03281017838261763
X_syn2,Z_noise1,3,4,8,3,0.4959376632998445,0.4959066783043266,-3.0984995517902014e-05
X_syn2,Z_noise2,3,5,8,3,0.49542042207624293,0.49671577920403,0.0012953571277870557
X_syn2,Z_noise3,3,6,8,3,0.49924471525217035,0.49590506107423615,-0.0033396541779341926
Z_noise1,X_causal,4,0,8,3,0.49677452210532186,0.49659028094278734,-0.00018424116253451528
Z_noise1,X_conf,4,1,8,3,0.45117786206187016,0.4943279639527317,0.04315010189086155
Z_noise1,X_syn1,4,2,8,3,0.49612827862271414,0.4955302847880042,-0.0005979938347099312
Z_noise1,X_syn2,4,3,8,3,0.4951092964299171,0.49878955014026705,0.0036802537103499677
Z_noise1,Z_noise2,4,5,8,3,0.49479705150644904,0.4947884268118089,-8.624694640135822e-06
Z_noise1,Z_noise3,4,6,8,3,0.49736956818434175,0.4963799290457537,-0.000989639138588072
Z_noise2,X_causal,5,0,8,3,0.49638797323771927,0.4972833855393377,0.0008954123016184368
Z_noise2,X_conf,5,1,8,3,0.45563725828507196,0.49601846486200624,0.04038120657693428
Z_noise2,X_syn1,5,2,8,3,0.4980242848543953,0.4950361148677015,-0.0029881699866938227
Z_noise2,X_syn2,5,3,8,3,0.49561951234265,0.4989186469037973,0.0032991345611472767
Z_noise2,Z_noise1,5,4,8,3,0.49451324829696636,0.49710905666099153,0.002595808364025176
Z_noise2,Z_noise3,5,6,8,3,0.4970004091005634,0.49625133614099914,-0.0007490729595642787
Z_noise3,X_causal,6,0,8,3,0.4995275211196169,0.4970015071478289,-0.002526013971787977
Z_noise3,X_conf,6,1,8,3,0.45823044318774236,0.49776094091624334,0.03953049772850098
Z_noise3,X_syn1,6,2,8,3,0.4978463780833663,0.4974266010314191,-0.00041977705194717885
Z_noise3,X_syn2,6,3,8,3,0.4989099423070068,0.5015347069779921,0.002624764670985269
Z_noise3,Z_noise1,6,4,8,3,0.4974343318554958,0.4993910137312852,0.001956681875789401
Z_noise3,Z_noise2,6,5,8,3,0.49641270134008064,0.4952829016049962,-0.0011297997350844247
X_causal,X_conf,0,1,8,4,0.4407003550144648,0.4993635855607011,0.05866323054623629
X_causal,X_syn1,0,2,8,4,0.49967088089036554,0.4997504968484116,7.961595804606425e-05
X_causal,X_syn2,0,3,8,4,0.49794624536406573,0.49820473830071255,0.0002584929366468147
X_causal,Z_noise1,0,4,8,4,0.5012947687788157,0.4978425060122344,-0.0034522627665813377
X_causal,Z_noise2,0,5,8,4,0.4982061623732032,0.499215422856807,0.00100926048360378
X_causal,Z_noise3,0,6,8,4,0.49777889872021347,0.49942080653619136,0.0016419078159778944
X_conf,X_causal,1,0,8,4,0.4406459913197313,0.4368185942694662,-0.0038273970502651355
X_conf,X_syn1,1,2,8,4,0.4349523023338955,0.43705693459785755,0.0021046322639620696
X_conf,X_syn2,1,3,8,4,0.4367940392839419,0.43623778768007615,-0.0005562516038657428
X_conf,Z_noise1,1,4,8,4,0.4330774752523586,0.4353667491429313,0.0022892738905726517
X_conf,Z_noise2,1,5,8,4,0.4400627135805185,0.4375587214393512,-0.0025039921411673105
X_conf,Z_noise3,1,6,8,4,0.4354249464764885,0.43643890260165535,0.0010139561251668594
X_syn1,X_causal,2,0,8,4,0.5000381602402624,0.4976910494214918,-0.0023471108187705925
X_syn1,X_conf,2,1,8,4,0.4348891826909882,0.4966735346490268,0.06178435195803861
X_syn1,X_syn2,2,3,8,4,0.4693238291002455,0.4970432595099225,0.027719430409677004
X_syn1,Z_noise1,2,4,8,4,0.4967388211743821,0.4976891048054776,0.0009502836310955054
X_syn1,Z_noise2,2,5,8,4,0.4966241990906706,0.49829442593478585,0.001670226844115219
X_syn1,Z_noise3,2,6,8,4,0.499286732523619,0.4992086952979135,-7.80372257054851e-05
X_syn2,X_causal,3,0,8,4,0.497338582740043,0.49733946107160193,8.783315589289131e-07
X_syn2,X_conf,3,1,8,4,0.4361984792348994,0.49540319477488665,0.05920471553998724
X_syn2,X_syn1,3,2,8,4,0.4690938170948733,0.49681045943632873,0.027716642341455433
X_syn2,Z_noise1,3,4,8,4,0.49601579056579054,0.49606108776638863,4.529720059809339e-05
X_syn2,Z_noise2,3,5,8,4,0.498124443558322,0.4982333421033048,0.00010889854498274953
X_syn2,Z_noise3,3,6,8,4,0.4955855253711565,0.4971828764552798,0.0015973510841232885
Z_noise1,X_causal,4,0,8,4,0.5007714139664572,0.49489331578491724,-0.005878098181539948
Z_noise1,X_conf,4,1,8,4,0.43369540279431457,0.49701644061338984,0.06332103781907528
Z_noise1,X_syn1,4,2,8,4,0.49677516364517654,0.4978454166307239,0.0010702529855473597
Z_noise1,X_syn2,4,3,8,4,0.49630902587736364,0.49696613381353216,0.0006571079361685217
Z_noise1,Z_noise2,4,5,8,4,0.4961636805695552,0.4983139727338956,0.0021502921643404282
Z_noise1,Z_noise3,4,6,8,4,0.49553069015971085,0.49626469883658375,0.0007340086768728993
Z_noise2,X_causal,5,0,8,4,0.4982946390265155,0.5001869540247607,0.0018923149982451593
Z_noise2,X_conf,5,1,8,4,0.4396805301462925,0.49668855317959587,0.05700802303330338
Z_noise2,X_syn1,5,2,8,4,0.49635098802133015,0.4956992613207067,-0.0006517267006234673
Z_noise2,X_syn2,5,3,8,4,0.49830536753043175,0.49640214630147694,-0.00190322122895481
Z_noise2,Z_noise1,5,4,8,4,0.49634935033089306,0.49885303944502934,0.002503689114136287
Z_noise2,Z_noise3,5,6,8,4,0.4968357915781191,0.4987835637300415,0.0019477721519224334
Z_noise3,X_causal,6,0,8,4,0.49732897825609496,0.4978547260752234,0.0005257478191284526
Z_noise3,X_conf,6,1,8,4,0.43539092033396204,0.49818950210641444,0.0627985817724524
Z_noise3,X_syn1,6,2,8,4,0.4991613407419497,0.4972757854308449,-0.0018855553111047918
Z_noise3,X_syn2,6,3,8,4,0.49612639463848107,0.4978088951649493,0.0016825005264682336
Z_noise3,Z_noise1,6,4,8,4,0.49619769171694705,0.49777395688747783,0.0015762651705307773
Z_noise3,Z_noise2,6,5,8,4,0.4966435746347808,0.4996949713959233,0.0030513967611424664
X_causal,X_conf,0,1,8,5,0.45464704283636886,0.4951711586302796,0.04052411579391074
X_causal,X_syn1,0,2,8,5,0.4962533371088612,0.4969664703794121,0.0007131332705508919
X_causal,X_syn2,0,3,8,5,0.496851628758828,0.4998406023399773,0.0029889735811493012
X_causal,Z_noise1,0,4,8,5,0.49509690194307393,0.49770267694064874,0.0026057749975748057
X_causal,Z_noise2,0,5,8,5,0.495625016188855,0.4973343819635264,0.0017093657746714008
X_causal,Z_noise3,0,6,8,5,0.4981868983518212,0.4959509548013192,-0.0022359435505019953
X_conf,X_causal,1,0,8,5,0.45468362467394147,0.45573317305967853,0.0010495483857370647
X_conf,X_syn1,1,2,8,5,0.4525559960300019,0.4555077750035431,0.002951778973541208
X_conf,X_syn2,1,3,8,5,0.4549367903108014,0.4549745405339531,3.775022315166687e-05
X_conf,Z_noise1,1,4,8,5,0.4553831541274426,0.4602325788636631,0.0048494247362204645
X_conf,Z_noise2,1,5,8,5,0.45753018181046434,0.45749975192102343,-3.0429889440908298e-05
X_conf,Z_noise3,1,6,8,5,0.4591400557807073,0.45412329120970435,-0.005016764571002974
X_syn1,X_causal,2,0,8,5,0.49700115202815,0.49680440156950967,-0.0001967504586403157
X_syn1,X_conf,2,1,8,5,0.45315684940535617,0.49528168458425603,0.042124835178899867
X_syn1,X_syn2,2,3,8,5,0.4694013570192018,0.4968624091440917,0.027461052124889862
X_syn1,Z_noise1,2,4,8,5,0.4961645115387944,0.49881610450240754,0.0026515929636131697
X_syn1,Z_noise2,2,5,8,5,0.495253186992508,0.49513160592914884,-0.00012158106335913299
X_syn1,Z_noise3,2,6,8,5,0.4994905166459399,0.49730585668232624,-0.0021846599636136665
X_syn2,X_causal,3,0,8,5,0.4967402745722269,0.49693308712391293,0.00019281255168601685
X_syn2,X_conf,3,1,8,5,0.4547164936804271,0.4959267094068773,0.04121021572645017
X_syn2,X_syn1,3,2,8,5,0.469198285202534,0.49513426330584953,0.02593597810331555
X_syn2,Z_noise1,3,4,8,5,0.4956349220453806,0.4963872393471315,0.0007523173017509044
X_syn2,Z_noise2,3,5,8,5,0.49760659267562607,0.495885567983402,-0.0017210246922240713
X_syn2,Z_noise3,3,6,8,5,0.49995746207238984,0.49622153053497736,-0.0037359315374124735
Z_noise1,X_causal,4,0,8,5,0.495578416932813,0.4956453387289264,6.6921796113395e-05
Z_noise1,X_conf,4,1,8,5,0.45504817037835654,0.49526842577944946,0.04022025540109292
Z_noise1,X_syn1,4,2,8,5,0.4961479930247955,0.4960968540619783,-5.113896281722097e-05
Z_noise1,X_syn2,4,3,8,5,0.4957747058502696,0.4982714050927103,0.0024966992424406698
Z_noise1,Z_noise2,4,5,8,5,0.4988089540066172,0.49698734263889455,-0.0018216113677226309
Z_noise1,Z_noise3,4,6,8,5,0.494946132630256,0.4952766731636721,0.00033054053341607936
Z_noise2,X_causal,5,0,8,5,0.4961688230933096,0.49816211336627,0.0019932902729603574
Z_noise2,X_conf,5,1,8,5,0.45826859322714747,0.4981559839194661,0.039887390692318614
Z_noise2,X_syn1,5,2,8,5,0.49507016344739074,0.49589540923371617,0.0008252457863254237
Z_noise2,X_syn2,5,3,8,5,0.49715115933610193,0.4976152821697878,0.00046412283368585383
Z_noise2,Z_noise1,5,4,8,5,0.4985190640809722,0.4988247533699364,0.0003056892889642393
Z_noise2,Z_noise3,5,6,8,5,0.49747628395734156,0.4980939133393497,0.0006176293820081558
Z_noise3,X_causal,6,0,8,5,0.4981375920318784,0.49811283435506326,-2.4757676815145846e-05
Z_noise3,X_conf,6,1,8,5,0.45890854832151246,0.4980153796776468,0.03910683135613435
Z_noise3,X_syn1,6,2,8,5,0.4997138320767658,0.49674431316832224,-0.002969518908443547
Z_noise3,X_syn2,6,3,8,5,0.5001960165326739,0.4978302131589869,-0.00236580337368697
Z_noise3,Z_noise1,6,4,8,5,0.49473533765057587,0.49980779640093775,0.005072458750361886
Z_noise3,Z_noise2,6,5,8,5,0.4979726982740354,0.49707413132292755,-0.0008985669511078487
X_causal,X_conf,0,1,8,6,0.445010514498917,0.496791262009373,0.05178074751045603
X_causal,X_syn1,0,2,8,6,0.4960321461095128,0.49900539164228175,0.0029732455327689533
X_causal,X_syn2,0,3,8,6,0.5015180804926009,0.4983004775738857,-0.0032176029187152566
X_causal,Z_noise1,0,4,8,6,0.49865936634211006,0.49762839069156056,-0.0010309756505494927
X_causal,Z_noise2,0,5,8,6,0.49816372305635676,0.49773998180785584,-0.00042374124850091954
X_causal,Z_noise3,0,6,8,6,0.49936409526483105,0.4956790165681174,-0.0036850786967136395
X_conf,X_causal,1,0,8,6,0.44431288375260947,0.4415520162330564,-0.0027608675195530674
X_conf,X_syn1,1,2,8,6,0.4432498716185453,0.441657847794371,-0.0015920238241742823
X_conf,X_syn2,1,3,8,6,0.4467569311437302,0.44493788291517317,-0.001819048228557052
X_conf,Z_noise1,1,4,8,6,0.44070721196287965,0.44131303667896626,0.0006058247160866115
X_conf,Z_noise2,1,5,8,6,0.4429376784381497,0.4429274429829903,-1.0235455159379736e-05
X_conf,Z_noise3,1,6,8,6,0.44103065836922783,0.4414210855929758,0.0003904272237479911
X_syn1,X_causal,2,0,8,6,0.4957896854676741,0.49655041113013904,0.0007607256624649339
X_syn1,X_conf,2,1,8,6,0.44262034932511485,0.49706892098953703,0.054448571664422185
X_syn1,X_syn2,2,3,8,6,0.4608087477808034,0.4975308758955498,0.0367221281147464
X_syn1,Z_noise1,2,4,8,6,0.4948265547982514,0.4962984034384483,0.0014718486401968933
X_syn1,Z_noise2,2,5,8,6,0.4970725021122964,0.49398997141228185,-0.003082530700014574
X_syn1,Z_noise3,2,6,8,6,0.4952932964104947,0.4957590438280939,0.0004657474175991938
X_syn2,X_causal,3,0,8,6,0.501708537639839,0.4988583744284586,-0.00285016321138043
X_syn2,X_conf,3,1,8,6,0.44692645817122606,0.4995957664617077,0.052669308290481665
X_syn2,X_syn1,3,2,8,6,0.46092166150298075,0.49984698608849526,0.03892532458551451
X_syn2,Z_noise1,3,4,8,6,0.497339083911029,0.4982973811919718,0.0009582972809428214
X_syn2,Z_noise2,3,5,8,6,0.4990606191014215,0.49636658230228264,-0.002694036799138877
X_syn2,Z_noise3,3,6,8,6,0.4993674629555152,0.4955239584885032,-0.0038435044670119822
Z_noise1,X_causal,4,0,8,6,0.4990644317843929,0.49872677160143,-0.00033766018296294
Z_noise1,X_conf,4,1,8,6,0.43989845288020557,0.4961774970255948,0.056279044145389256
Z_noise1,X_syn1,4,2,8,6,0.49508729576697863,0.4991903545290611,0.0041030587620824455
Z_noise1,X_syn2,4,3,8,6,0.4971132395051549,0.49699945423932007,-0.0001137852658348315
Z_noise1,Z_noise2,4,5,8,6,0.498533623835622,0.49552370183068944,-0.0030099220049325526
Z_noise1,Z_noise3,4,6,8,6,0.49636839577677644,0.4961903575313745,-0.0001780382454019125
Z_noise2,X_causal,5,0,8,6,0.49829131850142877,0.4978237618117216,-0.00046755668970716036
Z_noise2,X_conf,5,1,8,6,0.44248297260333525,0.4980344288903226,0.05555145628698738
Z_noise2,X_syn1,5,2,8,6,0.4970148556957207,0.4988259060783159,0.001811050382595214
Z_noise2,X_syn2,5,3,8,6,0.4980234666655886,0.5002505266937607,0.0022270600281720787
Z_noise2,Z_noise1,5,4,8,6,0.4980710283351961,0.49863678189840227,0.0005657535632061506
Z_noise2,Z_noise3,5,6,8,6,0.49789663667990297,0.4974773337955665,-0.0004193028843364477
Z_noise3,X_causal,6,0,8,6,0.4992077182020077,0.4974206233099746,-0.0017870948920331031
Z_noise3,X_conf,6,1,8,6,0.4413499191511464,0.4989793213936852,0.05762940224253882
Z_noise3,X_syn1,6,2,8,6,0.49517940333686133,0.49624485720079087,0.001065453863929533
Z_noise3,X_syn2,6,3,8,6,0.4993590116585121,0.4995807788975952,0.000221767239083126
Z_noise3,Z_noise1,6,4,8,6,0.496477661212737,0.4956978955148832,-0.0007797656978538181
Z_noise3,Z_noise2,6,5,8,6,0.4978768237240893,0.49547791759989995,-0.0023989061241893594
X_causal,X_conf,0,1,8,7,0.4542390517173174,0.4974496900517112,0.043210638334393814
X_causal,X_syn1,0,2,8,7,0.4958841816793277,0.49469708586415767,-0.001187095815170014
X_causal,X_syn2,0,3,8,7,0.4968791047475294,0.4943814598367077,-0.0024976449108216614
X_causal,Z_noise1,0,4,8,7,0.4954863897780191,0.49723795543242066,0.0017515656544015434
X_causal,Z_noise2,0,5,8,7,0.49231462192075093,0.4950806840703975,0.0027660621496465865
X_causal,Z_noise3,0,6,8,7,0.4922529698690559,0.49607850316787794,0.0038255332988220148
X_conf,X_causal,1,0,8,7,0.4538158808702821,0.4547341782710842,0.0009182974008021261
X_conf,X_syn1,1,2,8,7,0.454792235001053,0.4511707759447718,-0.0036214590562811955
X_conf,X_syn2,1,3,8,7,0.45107430788218783,0.4541841491568914,0.0031098412747035953
X_conf,Z_noise1,1,4,8,7,0.45427364332793485,0.4541457029264407,-0.0001279404014941643
X_conf,Z_noise2,1,5,8,7,0.4506246986206612,0.45063886594175384,1.4167321092661833e-05
X_conf,Z_noise3,1,6,8,7,0.4513759453897186,0.45188410127458795,0.0005081558848693546
X_syn1,X_causal,2,0,8,7,0.49566652763643804,0.4956088033226761,-5.772431376194209e-05
X_syn1,X_conf,2,1,8,7,0.45481518478812677,0.49739901409969617,0.0425838293115694
X_syn1,X_syn2,2,3,8,7,0.4695250048502802,0.49509194829520153,0.02556694344492133
X_syn1,Z_noise1,2,4,8,7,0.4929637051349106,0.4973970490302476,0.004433343895337005
X_syn1,Z_noise2,2,5,8,7,0.49474068288643086,0.49582683488039014,0.0010861519939592834
X_syn1,Z_noise3,2,6,8,7,0.4939418201962367,0.49409543989752197,0.00015361970128524582
X_syn2,X_causal,3,0,8,7,0.49671050561723373,0.496901218608378,0.00019071299114425955
X_syn2,X_conf,3,1,8,7,0.4511975000523343,0.4973971867133547,0.04619968666102042
X_syn2,X_syn1,3,2,8,7,0.4695957388924284,0.4960406101034732,0.02644487121104483
X_syn2,Z_noise1,3,4,8,7,0.4959400162763396,0.4968011957356493,0.0008611794593096911
X_syn2,Z_noise2,3,5,8,7,0.49515522815412677,0.4954860444162878,0.00033081626216102666
X_syn2,Z_noise3,3,6,8,7,0.4965441493961275,0.49570929639892164,-0.0008348529972058705
Z_noise1,X_causal,4,0,8,7,0.49544767736273077,0.49618030402747637,0.0007326266647456059
