combo,combo_size,logloss_original,logloss_null,delta,realization,has_informative,combo_type
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.7094319655546212,0.700593339524859,-0.008838626029762153,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.7033424614176594,0.7008654376890833,-0.0024770237285761665,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.7020909042672682,0.7057422189946186,0.0036513147273504742,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{5}$')",3,0.7016753224599934,0.7094677758370613,0.007792453377067909,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{6}$')",3,0.705043775714069,0.6989542578171178,-0.006089517896951113,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{4}$')",3,0.7049987649118079,0.692551581747479,-0.012447183164328912,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{5}$')",3,0.7040673177390182,0.7067838069955187,0.002716489256500476,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{6}$')",3,0.706609941390259,0.6994702569896712,-0.007139684400587765,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{5}$')",3,0.7036715608554172,0.7032021679033507,-0.0004693929520664941,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{6}$')",3,0.7080236966667749,0.704331655538913,-0.0036920411278619225,11,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$', '$Z_{6}$')",3,0.703821676127897,0.7052017984447668,0.0013801223168697918,11,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{3}$')",3,0.7036024931581608,0.7026078715636886,-0.000994621594472167,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{4}$')",3,0.703713625474153,0.7069111363774278,0.003197510903274803,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{5}$')",3,0.701506699527476,0.7100290189908884,0.00852231946341242,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{6}$')",3,0.7064996996662548,0.7023255992925415,-0.004174100373713352,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{4}$')",3,0.7087635799120017,0.7085967726087529,-0.000166807303248806,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{5}$')",3,0.7019077678912776,0.6993715327441973,-0.0025362351470803457,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{6}$')",3,0.705133290536861,0.6974891869246077,-0.007644103612253317,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{5}$')",3,0.7051026147314711,0.7054824127627622,0.0003797980312911786,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{6}$')",3,0.7105313620568728,0.7048149059724735,-0.005716456084399302,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$', '$Z_{6}$')",3,0.7064656663080141,0.6972939520959651,-0.009171714212048987,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{4}$')",3,0.7019118965110351,0.7044248295914387,0.0025129330804035677,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{5}$')",3,0.7017665899062094,0.7019679143530371,0.00020132444682763317,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{6}$')",3,0.7050499300567348,0.6995663082207723,-0.0054836218359625155,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{5}$')",3,0.7028750117561268,0.7035886050914669,0.0007135933353401569,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{6}$')",3,0.7042584281870832,0.700692963393131,-0.0035654647939521444,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$', '$Z_{6}$')",3,0.704787421283189,0.7089320430314461,0.004144621748257027,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{5}$')",3,0.7052456206625102,0.7024559342746235,-0.0027896863878866807,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{6}$')",3,0.7076286136921638,0.7066407476800645,-0.0009878660120993255,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$', '$Z_{6}$')",3,0.7050950744414154,0.6988676943484716,-0.006227380092943768,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$', '$Z_{6}$')",3,0.7056630314661793,0.7060020142834409,0.00033898281726163493,11,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$')",2,0.05084953268362885,0.704026583096434,0.6531770504128052,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$')",2,0.7110046431061531,0.7016154787192945,-0.00938916438685855,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$')",2,0.705033438215569,0.7020983247657087,-0.002935113449860305,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$')",2,0.7041256691330134,0.7035727212191611,-0.0005529479138522975,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.7036537266473115,0.7145732049706536,0.010919478323342058,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.7040903755993473,0.7060311634645446,0.0019407878651973576,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{6}$')",2,0.7120244492314179,0.7106522611358563,-0.0013721880955616106,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$')",2,0.700508872974283,0.7075540285195182,0.0070451555452352155,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$')",2,0.7079336305452907,0.7039429677911646,-0.003990662754126073,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$')",2,0.7077434999384193,0.7050033284189693,-0.002740171519450052,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$')",2,0.7069780742153088,0.7002701805177984,-0.006707893697510348,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$')",2,0.7083297283840484,0.7076509438239196,-0.00067878456012882,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{6}$')",2,0.7093057335510734,0.7084919164939013,-0.0008138170571720948,12,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$')",2,0.7031567288293101,0.7014510329839304,-0.0017056958453797177,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$')",2,0.7091206985631775,0.7049526156732907,-0.004168082889886793,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$')",2,0.7045676611090527,0.7044470481693035,-0.0001206129397491873,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$')",2,0.7100266697925685,0.7053836554293419,-0.004643014363226561,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{6}$')",2,0.7142010570859617,0.7075403244539868,-0.006660732631974864,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$')",2,0.706575351631868,0.7122315771966189,0.005656225564750872,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$')",2,0.7087670436218418,0.7009598404671578,-0.007807203154684084,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$')",2,0.708687062877267,0.7073089391160122,-0.0013781237612547903,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{6}$')",2,0.712226163971883,0.7085080894319312,-0.0037180745399517656,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.7062433985294239,0.7088731713048585,0.0026297727754346356,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.7085681923641234,0.7172547563084937,0.008686563944370285,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{6}$')",2,0.7085277131418086,0.7131302308970305,0.004602517755221913,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$')",2,0.7072517148823563,0.7061553528988933,-0.0010963619834629679,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{6}$')",2,0.7095158077564212,0.706760028766751,-0.0027557789896701657,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{5}$', '$Z_{6}$')",2,0.7112938589155695,0.7117940580438262,0.0005001991282567175,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$', '$Z_{1}$')",3,0.14786079440614427,0.7040333191731324,0.5561725247669881,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{2}$')",3,0.15186596165553667,0.7008588104799544,0.5489928488244177,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{3}$')",3,0.15458005797186317,0.7031417198360017,0.5485616618641386,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{4}$')",3,0.14825197437366555,0.7033723415454501,0.5551203671717846,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{5}$')",3,0.15231634490104584,0.6940789590988257,0.5417626141977798,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{6}$')",3,0.1615097947373476,0.7025749676291837,0.5410651728918361,12,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$', '$Z_{2}$')",3,0.7056015692162448,0.7043486116466604,-0.0012529575695844342,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{3}$')",3,0.705674917075805,0.7123995507318512,0.006724633656046253,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{4}$')",3,0.7039177556296834,0.7048987879799158,0.0009810323502323914,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{5}$')",3,0.7069468797406046,0.6962484650851513,-0.010698414655453292,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{6}$')",3,0.7096344897705733,0.706202087916721,-0.003432401853852296,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{3}$')",3,0.7000931979016916,0.7111300892157831,0.01103689131409158,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{4}$')",3,0.7033638144172273,0.7005269277533841,-0.0028368866638431856,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{5}$')",3,0.7059011235491959,0.7057347500993151,-0.00016637344988079672,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{6}$')",3,0.7075374411373171,0.6994216972653815,-0.008115743871935588,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{4}$')",3,0.6995376854661549,0.7068281171413594,0.0072904316752044895,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{5}$')",3,0.7019877703812647,0.701141403215144,-0.0008463671661207428,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{6}$')",3,0.7020963786568077,0.7078123224751196,0.005715943818311864,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{5}$')",3,0.7008193077522447,0.7036522129230954,0.0028329051708507746,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{6}$')",3,0.706326146583066,0.7001534132887712,-0.0061727332942947966,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$', '$Z_{6}$')",3,0.707526821490121,0.7079077797771133,0.0003809582869922501,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{2}$')",3,0.7049449492229939,0.707297038658689,0.0023520894356950928,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{3}$')",3,0.7031144595943603,0.7054108073516503,0.0022963477572900404,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{4}$')",3,0.7005943532608581,0.6973986438416436,-0.003195709419214432,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{5}$')",3,0.7018056720266661,0.7001427543080059,-0.0016629177186602284,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.7028614735543628,0.7014458076949108,-0.0014156658594519644,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.7051800503121216,0.7055614587923542,0.00038140848023260343,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.7047467575650285,0.7076618280556649,0.00291507049063644,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{5}$')",3,0.706322811275869,0.7081307978088778,0.001807986533008732,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{6}$')",3,0.7078525833414387,0.7028723874965523,-0.004980195844886404,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{4}$')",3,0.7062721790304485,0.7062618242537869,-1.0354776661558596e-05,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{5}$')",3,0.702889039712688,0.7104151151446283,0.007526075431940282,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{6}$')",3,0.7057682415678692,0.7065861091294419,0.0008178675615726494,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{5}$')",3,0.7041168630173862,0.701744896243961,-0.002371966773425216,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{6}$')",3,0.7064986092383855,0.7040448892438377,-0.0024537199945477983,12,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$', '$Z_{6}$')",3,0.7039814621941304,0.7053718167708314,0.0013903545767010028,12,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{3}$')",3,0.7048120417626381,0.7091588012698269,0.004346759507188769,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{4}$')",3,0.7025103873424663,0.7071644968701709,0.00465410952770462,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{5}$')",3,0.7055586140002529,0.7022920053175342,-0.0032666086827186636,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{6}$')",3,0.7073508082701503,0.7097745230342375,0.0024237147640872037,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{4}$')",3,0.7030507197554807,0.7071400518617385,0.004089332106257726,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{5}$')",3,0.7060732620778126,0.704642495459549,-0.0014307666182635792,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{6}$')",3,0.7056088006877272,0.7009035525144625,-0.004705248173264787,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{5}$')",3,0.7053256134484546,0.7090038752507568,0.0036782618023022406,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{6}$')",3,0.7035911285742118,0.701482331508615,-0.002108797065596746,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$', '$Z_{6}$')",3,0.7102714724863725,0.6947841835013506,-0.01548728898502183,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{4}$')",3,0.7024191704198519,0.6968884985367829,-0.005530671883068994,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{5}$')",3,0.7041672663984866,0.7075176884060173,0.0033504220075306623,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{6}$')",3,0.7029340898863741,0.7054228257553032,0.0024887358689291705,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{5}$')",3,0.7063229944973021,0.7078324752733033,0.0015094807760012152,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{6}$')",3,0.7066200386421242,0.7045061425684469,-0.0021138960736772905,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$', '$Z_{6}$')",3,0.706955313844772,0.7012452536177156,-0.005710060227056335,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{5}$')",3,0.7021475496838999,0.7055413487764713,0.0033937990925714256,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{6}$')",3,0.7027546561704299,0.6972086382424708,-0.005546017927959057,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$', '$Z_{6}$')",3,0.7050758714886372,0.703698936263158,-0.0013769352254791034,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$', '$Z_{6}$')",3,0.7082782666719907,0.7091757288785507,0.0008974622065600624,12,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$')",2,0.05216081657582752,0.7091533269253065,0.656992510349479,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$')",2,0.7027229997553125,0.7071101488589432,0.004387149103630694,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$')",2,0.7073858320198669,0.7070255811375188,-0.0003602508823481454,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$')",2,0.7094760125440405,0.698913779050973,-0.010562233493067508,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.709632017643288,0.7077175481279746,-0.0019144695153133773,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.7071484056589545,0.7059699215540377,-0.0011784841049168326,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{6}$')",2,0.7097179322644718,0.7016302204528863,-0.008087711811585518,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$')",2,0.708182866650309,0.7059881200578968,-0.0021947465924122556,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$')",2,0.7037896435118136,0.6998878123605177,-0.0039018311512959425,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$')",2,0.7041648468871532,0.7057722396022387,0.001607392715085476,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$')",2,0.7113444988111459,0.7080238821613694,-0.0033206166497765643,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$')",2,0.7039623433340655,0.7019941840392219,-0.001968159294843619,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{6}$')",2,0.711641238647301,0.7056132524295042,-0.006027986217796766,13,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$')",2,0.7026809057924973,0.7060338918121525,0.0033529860196551686,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$')",2,0.7121116662385725,0.7057913524496255,-0.00632031378894693,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$')",2,0.7071959330801353,0.7140334136777633,0.0068374805976280095,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$')",2,0.7057732467923048,0.7041416677574561,-0.0016315790348486736,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{6}$')",2,0.7139264520275076,0.7033169936063982,-0.010609458421109386,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$')",2,0.7134397849149668,0.7024117121808361,-0.011028072734130756,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$')",2,0.7029929172912215,0.715745986999911,0.012753069708689502,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$')",2,0.7073170506281932,0.706911260476878,-0.00040579015131514407,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{6}$')",2,0.7069161925895247,0.7077339528338071,0.0008177602442824838,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.7094808935980101,0.7045848928801284,-0.0048960007178817655,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.7082784903460497,0.6984424817128466,-0.009836008633203108,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{6}$')",2,0.7146434593477946,0.696891862165578,-0.01775159718221664,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$')",2,0.7078170000835649,0.6999336618835067,-0.007883338200058154,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{6}$')",2,0.7146258919625449,0.7088599374814851,-0.005765954481059765,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{5}$', '$Z_{6}$')",2,0.7114751448867016,0.7035236683562955,-0.007951476530406065,13,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$', '$Z_{1}$')",3,0.16050290302684475,0.7053310441307754,0.5448281411039306,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{2}$')",3,0.16403222672488516,0.7032776114123774,0.5392453846874923,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{3}$')",3,0.1596234702139022,0.7043734377057301,0.5447499674918279,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{4}$')",3,0.16901591555637588,0.7024712407077065,0.5334553251513307,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{5}$')",3,0.15731620118372985,0.7012444325263059,0.543928231342576,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{6}$')",3,0.17522922565391513,0.704900859147588,0.5296716334936729,13,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$', '$Z_{2}$')",3,0.7013273029471693,0.6970673682396532,-0.0042599347075160665,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{3}$')",3,0.7055597688586572,0.7016750674226447,-0.0038847014360124943,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{4}$')",3,0.7032268322143632,0.7030817588993766,-0.00014507331498658793,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{5}$')",3,0.7030475427532088,0.7077375621589895,0.004690019405780732,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{6}$')",3,0.7032933647805605,0.7026959970188986,-0.00059736776166186,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{3}$')",3,0.7057991637339478,0.702470784146795,-0.003328379587152819,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{4}$')",3,0.7033347790423129,0.6977400933017889,-0.005594685740524019,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{5}$')",3,0.7042884438866338,0.7053808138975228,0.001092370010889021,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{6}$')",3,0.707879558424135,0.7018166151965243,-0.006062943227610695,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{4}$')",3,0.7040255067135721,0.7070911628403332,0.0030656561267611293,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{5}$')",3,0.7057575286622426,0.7063334480139809,0.0005759193517382855,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{6}$')",3,0.7080757272752408,0.705541077509107,-0.002534649766133823,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{5}$')",3,0.7042989829637981,0.7023308724493923,-0.0019681105144058186,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{6}$')",3,0.7083177542966109,0.7042928945950448,-0.004024859701566075,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$', '$Z_{6}$')",3,0.7036362609842178,0.6984958198858798,-0.005140441098338,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{2}$')",3,0.70223150356051,0.6995840170659889,-0.0026474864945210674,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{3}$')",3,0.70438755232835,0.7011214876229686,-0.0032660647053814884,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{4}$')",3,0.7038296168357469,0.7039939893563539,0.00016437252060708119,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{5}$')",3,0.705394999554128,0.7065206601460076,0.0011256605918795737,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.7091902168778461,0.7038155127065449,-0.005374704171301259,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.7024637832367974,0.7074554324804574,0.0049916492436600235,13,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.7025807057650556,0.7031855651268286,0.0006048593617730136,13,True,"$|S \cap \{1,2\}| = 1$"
